sentence,x,y,w,l,area_percent,date,receipt_no,total,title,address,brand_name
- Hà Nôi,0.5151515151515151,0.1806167400881057,0.21212121212121213,0.02643171806167401,0.005606728073688426,0,0,0,0,0,0
083.66.5B5.8868,0.42424242424242425,0.21365638766519826,0.3636363636363637,0.02753303964757709,0.01001201441730076,0,0,0,0,0,0
HOA PON TAM TINH,0.3333333333333333,0.2665198237885463,0.5757575757575758,0.03303964757709251,0.019022827392871446,0,0,0,0,0,0
Số tam { 0003,0.12121212121212124,0.3204845814977973,0.3636363636363637,0.031938325991189426,0.011613936724068885,0,0,0,0,0,0
Ngày: 14/012018 Giờ: 17:25:30,0.12121212121212124,0.3546255506607929,0.9696969696969696,0.031938325991189426,0.030970497930850355,0,0,0,0,0,0
BẢN: 1,0.12121212121212124,0.3865638766519824,1.0,0.039647577092511016,0.039647577092511016,0,0,0,0,0,0
Khách hàng:,0.12121212121212124,0.4251101321585903,0.3333333333333333,0.0341409691629956,0.011380323054331865,0,0,0,0,0,0
TÊN HÀNG SL ĐGIÁ T.TIÊN,0.18181818181818185,0.473568281938326,0.8787878787878788,0.025330396475770924,0.02226004538779869,0,0,0,0,0,0
"Réng ha mdm 4 32,000 128,000",0.09090909090909093,0.5165198237885462,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Hạt hướng đương 2 15,000 30,000",0.09090909090909093,0.5638766519823789,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"Thịt xiên nướng 4 5,000 20,000",0.09090909090909093,0.6057268722466961,1.0303030303030305,0.03634361233480176,0.03744493392070485,0,0,0,0,0,0
Trà xanh 4 0 0,0.09090909090909093,0.6563876651982379,1.0303030303030305,0.03303964757709251,0.03404084901882259,0,0,0,0,0,0
"Trả xanh 5 30,000 150,000",0.09090909090909093,0.7015418502202643,1.0303030303030305,0.030837004405286344,0.03177145908423441,0,0,0,0,0,0
"GIAM % MON -5 % -7,500",0.12121212121212124,0.7400881057268722,1.0,0.030837004405286344,0.030837004405286344,0,0,0,0,0,0
"Bla haineken 3 30,000 80,000",0.09090909090909093,0.7819383259911894,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Bơ dằm 10 50,000 500,000",0.060606060606060615,0.8303964757709251,1.0606060606060606,0.031938325991189426,0.033873982111867575,0,0,0,0,0,0
"Lắc xoáy 5 40,000 200,000",0.09090909090909093,0.8744493392070485,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"T.CONG 34 1,118,000",0.09090909090909093,0.9229074889867841,1.0303030303030305,0.031938325991189426,0.032906154051528504,0,0,0,0,0,0
"GIẢM % MÓN -7,500",0.09090909090909093,0.9581497797356828,1.0,0.03634361233480176,0.03634361233480176,0,0,0,0,0,0
"TAM TINH 1,110,500",0.09090909090909093,0.998898678414097,1.0,0.03854625550660793,0.03854625550660793,0,0,0,0,0,0
"CẢM CN, XIN GAP LAI!",0.2727272727272727,1.0748898678414096,0.6363636363636364,0.024229074889867842,0.015418502202643172,0,0,0,0,0,0
CAFE LIEN,0.42424242424242425,0.09911894273127753,0.3939393939393939,0.03744493392070485,0.01475103457482312,0,0,0,0,0,0
Số 25 Nguyễn Khánh Toàn - Gâu Giây,0.12121212121212124,0.14096916299559473,0.9696969696969696,0.03524229074889868,0.034174342544386595,0,0,0,0,0,0
- Hà Nôi,0.5151515151515151,0.1806167400881057,0.21212121212121213,0.02643171806167401,0.005606728073688426,0,0,0,0,0,0
083.66.5B5.8868,0.42424242424242425,0.21365638766519826,0.3636363636363637,0.02753303964757709,0.01001201441730076,0,0,0,0,0,0
HOA PON TAM TINH,0.3333333333333333,0.2665198237885463,0.5757575757575758,0.03303964757709251,0.019022827392871446,0,0,0,0,0,0
Số tam { 0003,0.12121212121212124,0.3204845814977973,0.3636363636363637,0.031938325991189426,0.011613936724068885,0,0,0,0,0,0
Ngày: 14/012018 Giờ: 17:25:30,0.12121212121212124,0.3546255506607929,0.9696969696969696,0.031938325991189426,0.030970497930850355,0,0,0,0,0,0
BẢN: 1,0.12121212121212124,0.3865638766519824,1.0,0.039647577092511016,0.039647577092511016,0,0,0,0,0,0
Khách hàng:,0.12121212121212124,0.4251101321585903,0.3333333333333333,0.0341409691629956,0.011380323054331865,0,0,0,0,0,0
TÊN HÀNG SL ĐGIÁ T.TIÊN,0.18181818181818185,0.473568281938326,0.8787878787878788,0.025330396475770924,0.02226004538779869,0,0,0,0,0,0
"Réng ha mdm 4 32,000 128,000",0.09090909090909093,0.5165198237885462,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Hạt hướng đương 2 15,000 30,000",0.09090909090909093,0.5638766519823789,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"Thịt xiên nướng 4 5,000 20,000",0.09090909090909093,0.6057268722466961,1.0303030303030305,0.03634361233480176,0.03744493392070485,0,0,0,0,0,0
Trà xanh 4 0 0,0.09090909090909093,0.6563876651982379,1.0303030303030305,0.03303964757709251,0.03404084901882259,0,0,0,0,0,0
"Trả xanh 5 30,000 150,000",0.09090909090909093,0.7015418502202643,1.0303030303030305,0.030837004405286344,0.03177145908423441,0,0,0,0,0,0
"GIAM % MON -5 % -7,500",0.12121212121212124,0.7400881057268722,1.0,0.030837004405286344,0.030837004405286344,0,0,0,0,0,0
"Bla haineken 3 30,000 80,000",0.09090909090909093,0.7819383259911894,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Bơ dằm 10 50,000 500,000",0.060606060606060615,0.8303964757709251,1.0606060606060606,0.031938325991189426,0.033873982111867575,0,0,0,0,0,0
"Lắc xoáy 5 40,000 200,000",0.09090909090909093,0.8744493392070485,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"T.CONG 34 1,118,000",0.09090909090909093,0.922907488986784,1.0303030303030305,0.031938325991189426,0.032906154051528504,0,0,0,0,0,0
"GIẢM % MÓN -7,500",0.09090909090909093,0.9581497797356828,1.0,0.03634361233480176,0.03634361233480176,0,0,0,0,0,0
"TAM TINH 1,110,500",0.09090909090909093,0.998898678414097,1.0,0.03854625550660793,0.03854625550660793,0,0,0,0,0,0
"CẢM CN, XIN GAP LAI!",0.2727272727272727,1.0748898678414096,0.6363636363636364,0.024229074889867842,0.015418502202643172,0,0,0,0,0,0
CAFE LIEN,0.42424242424242425,0.09911894273127753,0.3939393939393939,0.03744493392070485,0.01475103457482312,0,0,0,0,0,0
Số 25 Nguyễn Khánh Toàn - Gâu Giây,0.12121212121212124,0.14096916299559473,0.9696969696969696,0.03524229074889868,0.034174342544386595,0,0,0,0,0,0
- Hà Nôi,0.5151515151515151,0.1806167400881057,0.21212121212121213,0.02643171806167401,0.005606728073688426,0,0,0,0,0,0
083.66.5B5.8868,0.42424242424242425,0.21365638766519826,0.3636363636363637,0.02753303964757709,0.01001201441730076,0,0,0,0,0,0
HOA PON TAM TINH,0.3333333333333333,0.2665198237885463,0.5757575757575758,0.03303964757709251,0.019022827392871446,0,0,0,0,0,0
Số tam { 0003,0.12121212121212124,0.3204845814977973,0.3636363636363637,0.031938325991189426,0.011613936724068885,0,0,0,0,0,0
Ngày: 14/012018 Giờ: 17:25:30,0.12121212121212124,0.3546255506607929,0.9696969696969696,0.031938325991189426,0.030970497930850355,0,0,0,0,0,0
BẢN: 1,0.12121212121212124,0.3865638766519824,1.0,0.039647577092511016,0.039647577092511016,0,0,0,0,0,0
Khách hàng:,0.12121212121212124,0.4251101321585903,0.3333333333333333,0.0341409691629956,0.011380323054331865,0,0,0,0,0,0
TÊN HÀNG SL ĐGIÁ T.TIÊN,0.18181818181818185,0.473568281938326,0.8787878787878788,0.025330396475770924,0.02226004538779869,0,0,0,0,0,0
"Réng ha mdm 4 32,000 128,000",0.09090909090909093,0.5165198237885462,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Hạt hướng đương 2 15,000 30,000",0.09090909090909093,0.5638766519823789,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"Thịt xiên nướng 4 5,000 20,000",0.09090909090909093,0.6057268722466961,1.0303030303030305,0.03634361233480176,0.03744493392070485,0,0,0,0,0,0
Trà xanh 4 0 0,0.09090909090909093,0.6563876651982379,1.0303030303030305,0.03303964757709251,0.03404084901882259,0,0,0,0,0,0
"Trả xanh 5 30,000 150,000",0.09090909090909093,0.7015418502202643,1.0303030303030305,0.030837004405286344,0.03177145908423441,0,0,0,0,0,0
"GIAM % MON -5 % -7,500",0.12121212121212124,0.7400881057268722,1.0,0.030837004405286344,0.030837004405286344,0,0,0,0,0,0
"Bla haineken 3 30,000 80,000",0.09090909090909093,0.7819383259911894,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Bơ dằm 10 50,000 500,000",0.060606060606060615,0.8303964757709251,1.0606060606060606,0.031938325991189426,0.033873982111867575,0,0,0,0,0,0
"Lắc xoáy 5 40,000 200,000",0.09090909090909093,0.8744493392070485,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"T.CONG 34 1,118,000",0.09090909090909093,0.9229074889867841,1.0303030303030305,0.031938325991189426,0.032906154051528504,0,0,0,0,0,0
"GIẢM % MÓN -7,500",0.09090909090909093,0.9581497797356828,1.0,0.03634361233480176,0.03634361233480176,0,0,0,0,0,0
"TAM TINH 1,110,500",0.09090909090909093,0.998898678414097,1.0,0.03854625550660793,0.03854625550660793,0,0,0,0,0,0
"CẢM CN, XIN GAP LAI!",0.2727272727272727,1.0748898678414096,0.6363636363636364,0.024229074889867842,0.015418502202643172,0,0,0,0,0,0
CAFE LIEN,0.42424242424242425,0.09911894273127753,0.3939393939393939,0.03744493392070485,0.01475103457482312,0,0,0,0,0,0
Số 25 Nguyễn Khánh Toàn - Gâu Giây,0.12121212121212124,0.14096916299559473,0.9696969696969696,0.03524229074889868,0.034174342544386595,0,0,0,0,0,0
- Hà Nôi,0.5151515151515151,0.1806167400881057,0.21212121212121213,0.02643171806167401,0.005606728073688426,0,0,0,0,0,0
083.66.5B5.8868,0.42424242424242425,0.21365638766519826,0.3636363636363637,0.02753303964757709,0.01001201441730076,0,0,0,0,0,0
HOA PON TAM TINH,0.3333333333333333,0.2665198237885463,0.5757575757575758,0.03303964757709251,0.019022827392871446,0,0,0,0,0,0
Số tam { 0003,0.12121212121212124,0.3204845814977973,0.3636363636363637,0.031938325991189426,0.011613936724068885,0,0,0,0,0,0
Ngày: 14/012018 Giờ: 17:25:30,0.12121212121212124,0.3546255506607929,0.9696969696969696,0.031938325991189426,0.030970497930850355,0,0,0,0,0,0
BẢN: 1,0.12121212121212124,0.3865638766519824,1.0,0.039647577092511016,0.039647577092511016,0,0,0,0,0,0
Khách hàng:,0.12121212121212124,0.4251101321585903,0.3333333333333333,0.0341409691629956,0.011380323054331865,0,0,0,0,0,0
TÊN HÀNG SL ĐGIÁ T.TIÊN,0.18181818181818185,0.473568281938326,0.8787878787878788,0.025330396475770924,0.02226004538779869,0,0,0,0,0,0
"Réng ha mdm 4 32,000 128,000",0.09090909090909093,0.5165198237885462,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Hạt hướng đương 2 15,000 30,000",0.09090909090909093,0.5638766519823789,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"Thịt xiên nướng 4 5,000 20,000",0.09090909090909093,0.6057268722466961,1.0303030303030305,0.03634361233480176,0.03744493392070485,0,0,0,0,0,0
Trà xanh 4 0 0,0.09090909090909093,0.6563876651982379,1.0303030303030305,0.03303964757709251,0.03404084901882259,0,0,0,0,0,0
"Trả xanh 5 30,000 150,000",0.09090909090909093,0.7015418502202643,1.0303030303030305,0.030837004405286344,0.03177145908423441,0,0,0,0,0,0
"GIAM % MON -5 % -7,500",0.12121212121212124,0.7400881057268722,1.0,0.030837004405286344,0.030837004405286344,0,0,0,0,0,0
"Bla haineken 3 30,000 80,000",0.09090909090909093,0.7819383259911894,1.0303030303030305,0.03524229074889868,0.03631023895341076,0,0,0,0,0,0
"Bơ dằm 10 50,000 500,000",0.060606060606060615,0.8303964757709251,1.0606060606060606,0.031938325991189426,0.033873982111867575,0,0,0,0,0,0
"Lắc xoáy 5 40,000 200,000",0.09090909090909093,0.8744493392070485,1.0303030303030305,0.0341409691629956,0.03517554398611667,0,0,0,0,0,0
"T.CONG 34 1,118,000",0.09090909090909093,0.922907488986784,1.0303030303030305,0.031938325991189426,0.032906154051528504,0,0,0,0,0,0
"GIẢM % MÓN -7,500",0.09090909090909093,0.9581497797356828,1.0,0.03634361233480176,0.03634361233480176,0,0,0,0,0,0
"TAM TINH 1,110,500",0.09090909090909093,0.998898678414097,1.0,0.03854625550660793,0.03854625550660793,0,0,0,0,0,0
"CẢM CN, XIN GAP LAI!",0.2727272727272727,1.0748898678414096,0.6363636363636364,0.024229074889867842,0.015418502202643172,0,0,0,0,0,0
STFU THE AUCHAN CRESCENT HALL,0.8461538461538461,0.0989505247376312,0.8461538461538461,0.020989505247376312,0.017760350593933803,0,0,0,0,0,0
Customer Order,0.43478260869565216,0.23388581952117865,0.7391304347826086,0.06261510128913443,0.04628072703979502,0,0,0,0,0,0
THUC COFFEE,0.375,0.375886524822695,0.875,0.07801418439716312,0.06826241134751773,0,0,0,0,0,0
"320 Ìdguyễn Thái sơn, P.4, Gò Vấp,",0.4166666666666667,0.4858156028368794,0.7916666666666666,0.03723404255319149,0.02947695035460993,0,0,0,0,0,0
'TP.HCM,0.7083333333333334,0.526595744680851,0.2083333333333333,0.02836879432624113,0.0059101654846335705,0,0,0,0,0,0
/rel:,0.75,0.5673758865248227,0.16666666666666666,0.031914893617021274,0.005319148936170214,0,0,0,0,0,0
PHIEU TAM TINH,0.5,0.6170212765957447,0.625,0.04964539007092199,0.031028368794326237,0,0,0,0,0,0
Số SỐ - 11 $ố khách :,0.2083333333333333,0.6897163120567376,0.875,0.040780141843971635,0.035682624113475184,0,0,0,0,0,0
Sở HĐ: Ngày: 24.08.2019) |,0.2083333333333333,0.7322695035460993,1.2083333333333333,0.0425531914893617,0.051418439716312055,0,0,0,0,0,0
Giờ vào: !(C.50 Giờ ra: 10.50,0.2083333333333333,0.7854609929078015,1.2083333333333333,0.03368794326241135,0.04070626477541371,0,0,0,0,0,0
Thuneân: CAL,0.2083333333333333,0.8368794326241135,0.4166666666666667,0.030141843971631208,0.012559101654846336,0,0,0,0,0,0
Tên món st ©.Gia Triển 4,0.4166666666666667,0.8936170212765957,1.0,0.03368794326241135,0.03368794326241135,0,0,0,0,0,0
JASMINETEA(HOT) 1.00 35000 33.000 |,0.2916666666666667,0.950354609929078,1.125,0.031914893617021274,0.03590425531914894,0,0,0,0,0,0
"ĐASSION(CHEESE 1,00 35000. 35000 |",0.2916666666666667,0.9946808510638298,1.125,0.03546099290780142,0.0398936170212766,0,0,0,0,0,0
Tiên Thanh Toán : 70 000,0.2083333333333333,1.0691489361702131,1.1666666666666667,0.0425531914893617,0.04964539007092199,0,0,0,0,0,0
Khách địa: 0 0080,0.2083333333333333,1.1471631205673758,1.2083333333333333,0.031914893617021274,0.038563829787234036,0,0,0,0,0,0
“Trên thửa ',0.2083333333333333,1.1826241134751774,0.25,0.031914893617021274,0.007978723404255319,0,0,0,0,0,0
Thank vou & see you agatitil,0.5,1.2304964539007093,0.7083333333333334,0.026595744680851064,0.018838652482269503,0,0,0,0,0,0
Ký xác nhận,0.2916666666666667,1.2907801418439715,0.3333333333333333,0.03723404255319149,0.012411347517730495,0,0,0,0,0,0
Pass wifi 46006210,0.3333333333333333,1.3457446808510638,0.875,0.030141843971631208,0.0263741134751773,0,0,0,0,0,0
Customer Order,0.43478260869565216,0.23388581952117865,0.7391304347826086,0.06261510128913443,0.04628072703979502,0,0,0,0,0,0
| OH © Ot: TwoTwo Chicken,0.21739130434782608,0.36464088397790057,0.7391304347826086,0.04972375690607735,0.036752342061013694,0,0,0,0,0,0
MFOUKINO :,0.2608695652173913,0.4106813996316759,0.2608695652173913,0.04788213627992634,0.01249099207302426,0,0,0,0,0,0
CHET:,0.2608695652173913,0.4548802946593002,0.2608695652173913,0.05156537753222836,0.01345183761710305,0,0,0,0,0,0
BGs,0.2608695652173913,0.4935543278084714,0.2608695652173913,0.05156537753222836,0.01345183761710305,0,0,0,0,0,0
MOH oy,0.2608695652173913,0.5414364640883977,0.21739130434782608,0.0423572744014733,0.009208103130755063,0,0,0,0,0,0
Table No: 10 11 Guests),0.2608695652173913,0.5893186003683242,0.6521739130434783,0.07734806629834254,0.05044439106413644,0,0,0,0,0,0
Be ao se eon,0.2608695652173913,0.7090239410681399,1.0869565217391304,0.040515653775322284,0.044038754103611175,0,0,0,0,0,0
#E{ 1/2(sot cay hq 1/2),0.2608695652173913,0.7918968692449355,0.6521739130434783,0.0423572744014733,0.027624309392265192,0,0,0,0,0,0
"140,000 1 140,000",0.7391304347826086,0.8342541436464088,0.6086956521739131,0.04419889502762432,0.0269036752342061,0,0,0,0,0,0
| AHGHA300ccdraught beer,0.21739130434782608,0.8710865561694291,0.6956521739130435,0.04788213627992634,0.033309312194731364,0,0,0,0,0,0
"4Ú,UU0- 3 120,000",0.7391304347826086,0.9263351749539596,0.6086956521739131,0.03867403314917127,0.02354071582993034,0,0,0,0,0,0
"In) 280, 000",0.21739130434782608,1.007366482504604,0.6086956521739131,0.03867403314917127,0.02354071582993034,0,0,0,0,0,0
_#loIe mì,0.21739130434782608,1.046040515653775,0.6086956521739131,0.053406998158379376,0.032508607574665706,0,0,0,0,0,0
| g‡Ị=9H 280. 000,0.21739130434782608,1.0957642725598526,0.6086956521739131,0.040515653775322284,0.02466170229802226,0,0,0,0,0,0
| 2019-08-19 22:27:28 ASHO: 25,0.21739130434782608,1.1841620626151013,1.173913043478261,0.04972375690607735,0.05837136680278645,0,0,0,0,0,0
NHÀ THUỐC AN KHANG,0.4,0.35304990757855825,0.64,0.040665434380776334,0.026025878003696858,0,0,0,0,0,0
Www _nhathuecankhang.com,0.4,0.4048059149722736,0.64,0.03696857670979668,0.02365988909426987,0,0,0,0,0,0
"056 Nguyễn Đức Cảnh, Phường Tân Phong; ual",0.16,0.4565619223659889,1.12,0.03512014787430684,0.03933456561922366,0,0,0,0,0,0
7.TP.HCM,0.56,0.4972273567467653,0.32,0.03512014787430684,0.011238447319778187,0,0,0,0,0,0
PHIẾU THANH TOÁN (Bao gồm VAT),0.28,0.5914972273567468,0.88,0.04251386321626617,0.03741219963031423,0,0,0,0,0,0
S6 Cle 19080000193738954 7 Naay: 14/08/19 0/9113),0.12,0.6414048059149723,1.16,0.040665434380776334,0.04717190388170056,0,0,0,0,0,0
Nhân viên: Trần Thi Mỹ Mai:,0.12,0.6931608133086876,0.64,0.03696857670979668,0.02365988909426987,0,0,0,0,0,0
SL Gla ban Wien,0.2,0.7412199630314233,1.12,0.040665434380776334,0.0455452865064695,0,0,0,0,0,0
1. Auamentin 625mg (Viên),0.16,0.7911275415896488,0.6,0.04251386321626617,0.025508317929759702,0,0,0,0,0,0
12.700. 50/800,0.52,0.8410351201478743,0.8,0.04251386321626617,0.034011090573012936,0,0,0,0,0,0
"Phải thanh toán: 50,500",0.48,0.9463955637707948,0.84,0.048059149722735665,0.04036968576709797,0,0,0,0,0,0
Nhà thuốc chỉ xuất hóa đơn và đổi trả hang trong.,0.12,1.0499075785582257,1.12,0.04805914972273567,0.053826247689463966,0,0,0,0,0,0
"ngày, vúi lòng liên he nhan vién de ditoc phue vil.",0.12,1.0961182994454717,1.12,0.040665434380776334,0.0455452865064695,0,0,0,0,0,0
Xin cam On Quy Khach!,0.12,1.1423290203327172,0.6,0.033271719038817,0.019963031423290204,0,0,0,0,0,0
Điện thoai 1ử vấn 1900 1572 (200-1700),0.24,1.3142329020332717,0.96,0.038817005545286505,0.03726432532347505,0,0,0,0,0,0
Customer Order,0.43478260869565216,0.23388581952117865,0.7391304347826086,0.06261510128913443,0.04628072703979502,0,0,0,0,0,0
| OH © Ot: TwoTwo Chicken,0.21739130434782608,0.36464088397790057,0.7391304347826086,0.04972375690607735,0.036752342061013694,0,0,0,0,0,0
MFOUKINO :,0.2608695652173913,0.4106813996316759,0.2608695652173913,0.04788213627992634,0.01249099207302426,0,0,0,0,0,0
CHET:,0.2608695652173913,0.4548802946593002,0.2608695652173913,0.05156537753222836,0.01345183761710305,0,0,0,0,0,0
BGs,0.2608695652173913,0.4935543278084714,0.2608695652173913,0.05156537753222836,0.01345183761710305,0,0,0,0,0,0
MOH oy,0.2608695652173913,0.5414364640883977,0.21739130434782608,0.0423572744014733,0.009208103130755063,0,0,0,0,0,0
Table No: 10 11 Guests),0.2608695652173913,0.5893186003683242,0.6521739130434783,0.07734806629834254,0.05044439106413644,0,0,0,0,0,0
Be ao se eon,0.2608695652173913,0.7090239410681399,1.0869565217391304,0.040515653775322284,0.044038754103611175,0,0,0,0,0,0
#E{ 1/2(sot cay hq 1/2),0.2608695652173913,0.7918968692449355,0.6521739130434783,0.0423572744014733,0.027624309392265192,0,0,0,0,0,0
THE COFFEE HOUSE,0.4736842105263158,0.15922619047619047,0.9473684210526316,0.03571428571428571,0.03383458646616541,0,0,0,0,0,0
"112 - 114 du@ng 9A, KDC Trung Son, Binh",0.42105263157894735,0.20535714285714285,1.0526315789473684,0.025297619047619048,0.02662907268170426,0,0,0,0,0,0
— Chánh,0.7894736842105263,0.2306547619047619,0.3157894736842105,0.023809523809523808,0.0075187969924812035,0,0,0,0,0,0
